left read, left timestamp, right read, right timestamp
371,-29600,326,-29580
371,-29556,331,-29536
372,-29512,339,-29492
370,-29468,348,-29448
368,-29424,355,-29404
361,-29380,358,-29360
358,-29336,361,-29316
351,-29292,366,-29272
344,-29248,376,-29228
337,-29204,380,-29184
334,-29160,382,-29140
330,-29116,380,-29096
332,-29072,379,-29052
334,-29028,376,-29008
334,-28984,376,-28964
332,-28940,368,-28920
329,-28896,365,-28876
327,-28852,358,-28832
327,-28808,357,-28788
330,-28764,355,-28744
326,-28720,358,-28700
324,-28676,357,-28652
319,-28624,354,-28608
317,-28580,351,-28564
318,-28536,344,-28520
321,-28492,339,-28476
319,-28448,337,-28432
318,-28404,335,-28388
316,-28360,327,-28344
316,-28316,323,-28300
316,-28272,312,-28256
316,-28228,304,-28212
317,-28184,300,-28168
315,-28140,300,-28124
313,-28096,292,-28080
312,-28052,291,-28036
318,-28008,291,-27992
322,-27964,295,-27948
326,-27920,299,-27904
327,-27876,306,-27860
327,-27832,305,-27816
